orderID,orderDate,order_year,order_month,order_quarter,requiredDate,shippedDate,ship_delay_days,freight,productID,productName,quantityPerUnit,categoryID,categoryName,category_description,discontinued,unitPrice,quantity,discount,line_total,customerID,customer_company,customer_contact,customer_title,customer_city,customer_country,employeeID,employee_name,employee_title,employee_city,employee_country,reports_to,shipperID,shipper_name
10831,2015-01-14,2015,1,1,2015-02-11,2015-01-23,9.0,72.19,19,Teatime Chocolate Biscuits,10 boxes x 12 pieces,3,Confections,"Desserts, candies, and sweet breads",0,9.2,2,0.0,18.4,SANTG,Santé Gourmet,Jonas Bergulfsen,Owner,Stavern,Norway,3,Janet Leverling,Sales Representative,New York,USA,8.0,2,United Package
10831,2015-01-14,2015,1,1,2015-02-11,2015-01-23,9.0,72.19,35,Steeleye Stout,24 - 12 oz bottles,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",0,18.0,8,0.0,144.0,SANTG,Santé Gourmet,Jonas Bergulfsen,Owner,Stavern,Norway,3,Janet Leverling,Sales Representative,New York,USA,8.0,2,United Package
10831,2015-01-14,2015,1,1,2015-02-11,2015-01-23,9.0,72.19,38,Côte de Blaye,12 - 75 cl bottles,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",0,263.5,8,0.0,2108.0,SANTG,Santé Gourmet,Jonas Bergulfsen,Owner,Stavern,Norway,3,Janet Leverling,Sales Representative,New York,USA,8.0,2,United Package
10831,2015-01-14,2015,1,1,2015-02-11,2015-01-23,9.0,72.19,43,Ipoh Coffee,16 - 500 g tins,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",0,46.0,9,0.0,414.0,SANTG,Santé Gourmet,Jonas Bergulfsen,Owner,Stavern,Norway,3,Janet Leverling,Sales Representative,New York,USA,8.0,2,United Package
10832,2015-01-14,2015,1,1,2015-02-11,2015-01-19,5.0,43.26,13,Konbu,2 kg box,8,Seafood,Seaweed and fish,0,6.0,3,0.2,14.4,LAMAI,La maison d'Asie,Annette Roulet,Sales Manager,Toulouse,France,2,Andrew Fuller,Vice President Sales,New York,USA,,2,United Package
10832,2015-01-14,2015,1,1,2015-02-11,2015-01-19,5.0,43.26,25,NuNuCa Nuß-Nougat-Creme,20 - 450 g glasses,3,Confections,"Desserts, candies, and sweet breads",0,14.0,10,0.2,112.0,LAMAI,La maison d'Asie,Annette Roulet,Sales Manager,Toulouse,France,2,Andrew Fuller,Vice President Sales,New York,USA,,2,United Package
10832,2015-01-14,2015,1,1,2015-02-11,2015-01-19,5.0,43.26,44,Gula Malacca,20 - 2 kg bags,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",0,19.45,16,0.2,248.96,LAMAI,La maison d'Asie,Annette Roulet,Sales Manager,Toulouse,France,2,Andrew Fuller,Vice President Sales,New York,USA,,2,United Package
10832,2015-01-14,2015,1,1,2015-02-11,2015-01-19,5.0,43.26,64,Wimmers gute Semmelknödel,20 bags x 4 pieces,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",0,33.25,3,0.0,99.75,LAMAI,La maison d'Asie,Annette Roulet,Sales Manager,Toulouse,France,2,Andrew Fuller,Vice President Sales,New York,USA,,2,United Package
10833,2015-01-15,2015,1,1,2015-02-12,2015-01-23,8.0,71.49,7,Uncle Bob's Organic Dried Pears,12 - 1 lb pkgs.,7,Produce,Dried fruit and bean curd,0,30.0,20,0.1,540.0,OTTIK,Ottilies Käseladen,Henriette Pfalzheim,Owner,Köln,Germany,6,Michael Suyama,Sales Representative,London,UK,5.0,2,United Package
10833,2015-01-15,2015,1,1,2015-02-12,2015-01-23,8.0,71.49,31,Gorgonzola Telino,12 - 100 g pkgs,4,Dairy Products,Cheeses,0,12.5,9,0.1,101.25,OTTIK,Ottilies Käseladen,Henriette Pfalzheim,Owner,Köln,Germany,6,Michael Suyama,Sales Representative,London,UK,5.0,2,United Package
10833,2015-01-15,2015,1,1,2015-02-12,2015-01-23,8.0,71.49,53,Perth Pasties,48 pieces,6,Meat & Poultry,Prepared meats,1,32.8,9,0.1,265.68,OTTIK,Ottilies Käseladen,Henriette Pfalzheim,Owner,Köln,Germany,6,Michael Suyama,Sales Representative,London,UK,5.0,2,United Package
10834,2015-01-15,2015,1,1,2015-02-12,2015-01-19,4.0,29.78,29,Thüringer Rostbratwurst,50 bags x 30 sausgs.,6,Meat & Poultry,Prepared meats,1,123.79,8,0.05,940.804,TRADH,Tradição Hipermercados,Anabela Domingues,Sales Representative,Sao Paulo,Brazil,1,Nancy Davolio,Sales Representative,New York,USA,8.0,3,Federal Shipping
10834,2015-01-15,2015,1,1,2015-02-12,2015-01-19,4.0,29.78,30,Nord-Ost Matjeshering,10 - 200 g glasses,8,Seafood,Seaweed and fish,0,25.89,20,0.05,491.9099999999999,TRADH,Tradição Hipermercados,Anabela Domingues,Sales Representative,Sao Paulo,Brazil,1,Nancy Davolio,Sales Representative,New York,USA,8.0,3,Federal Shipping
10835,2015-01-15,2015,1,1,2015-02-12,2015-01-21,6.0,69.53,59,Raclette Courdavault,5 kg pkg.,4,Dairy Products,Cheeses,0,55.0,15,0.0,825.0,ALFKI,Alfreds Futterkiste,Maria Anders,Sales Representative,Berlin,Germany,1,Nancy Davolio,Sales Representative,New York,USA,8.0,3,Federal Shipping
10835,2015-01-15,2015,1,1,2015-02-12,2015-01-21,6.0,69.53,77,Original Frankfurter Grüne Soße,12 boxes,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",0,13.0,2,0.2,20.8,ALFKI,Alfreds Futterkiste,Maria Anders,Sales Representative,Berlin,Germany,1,Nancy Davolio,Sales Representative,New York,USA,8.0,3,Federal Shipping
10836,2015-01-16,2015,1,1,2015-02-13,2015-01-21,5.0,411.88,22,Gustaf's Knackebröd,24 - 500 g pkgs.,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",0,21.0,52,0.0,1092.0,ERNSH,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,7,Robert King,Sales Representative,London,UK,5.0,1,Speedy Express
10836,2015-01-16,2015,1,1,2015-02-13,2015-01-21,5.0,411.88,35,Steeleye Stout,24 - 12 oz bottles,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",0,18.0,6,0.0,108.0,ERNSH,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,7,Robert King,Sales Representative,London,UK,5.0,1,Speedy Express
10836,2015-01-16,2015,1,1,2015-02-13,2015-01-21,5.0,411.88,57,Ravioli Angelo,24 - 250 g pkgs.,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",0,19.5,24,0.0,468.0,ERNSH,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,7,Robert King,Sales Representative,London,UK,5.0,1,Speedy Express
10836,2015-01-16,2015,1,1,2015-02-13,2015-01-21,5.0,411.88,60,Camembert Pierrot,15 - 300 g rounds,4,Dairy Products,Cheeses,0,34.0,60,0.0,2040.0,ERNSH,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,7,Robert King,Sales Representative,London,UK,5.0,1,Speedy Express
10836,2015-01-16,2015,1,1,2015-02-13,2015-01-21,5.0,411.88,64,Wimmers gute Semmelknödel,20 bags x 4 pieces,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",0,33.25,30,0.0,997.5,ERNSH,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,7,Robert King,Sales Representative,London,UK,5.0,1,Speedy Express
10837,2015-01-16,2015,1,1,2015-02-13,2015-01-23,7.0,13.32,13,Konbu,2 kg box,8,Seafood,Seaweed and fish,0,6.0,6,0.0,36.0,BERGS,Berglunds snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,9,Anne Dodsworth,Sales Representative,London,UK,5.0,3,Federal Shipping
10837,2015-01-16,2015,1,1,2015-02-13,2015-01-23,7.0,13.32,40,Boston Crab Meat,24 - 4 oz tins,8,Seafood,Seaweed and fish,0,18.4,25,0.0,459.99999999999994,BERGS,Berglunds snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,9,Anne Dodsworth,Sales Representative,London,UK,5.0,3,Federal Shipping
10837,2015-01-16,2015,1,1,2015-02-13,2015-01-23,7.0,13.32,47,Zaanse koeken,10 - 4 oz boxes,3,Confections,"Desserts, candies, and sweet breads",0,9.5,40,0.25,285.0,BERGS,Berglunds snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,9,Anne Dodsworth,Sales Representative,London,UK,5.0,3,Federal Shipping
10837,2015-01-16,2015,1,1,2015-02-13,2015-01-23,7.0,13.32,76,Lakkaliköri,500 ml,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",0,18.0,21,0.25,283.5,BERGS,Berglunds snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,9,Anne Dodsworth,Sales Representative,London,UK,5.0,3,Federal Shipping
10838,2015-01-19,2015,1,1,2015-02-16,2015-01-23,4.0,59.28,1,Chai,10 boxes x 20 bags,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",0,18.0,4,0.25,54.0,LINOD,LINO-Delicateses,Felipe Izquierdo,Owner,I. de Margarita,Venezuela,3,Janet Leverling,Sales Representative,New York,USA,8.0,3,Federal Shipping
10838,2015-01-19,2015,1,1,2015-02-16,2015-01-23,4.0,59.28,18,Carnarvon Tigers,16 kg pkg.,8,Seafood,Seaweed and fish,0,62.5,25,0.25,1171.875,LINOD,LINO-Delicateses,Felipe Izquierdo,Owner,I. de Margarita,Venezuela,3,Janet Leverling,Sales Representative,New York,USA,8.0,3,Federal Shipping
10838,2015-01-19,2015,1,1,2015-02-16,2015-01-23,4.0,59.28,36,Inlagd Sill,24 - 250 g  jars,8,Seafood,Seaweed and fish,0,19.0,50,0.25,712.5,LINOD,LINO-Delicateses,Felipe Izquierdo,Owner,I. de Margarita,Venezuela,3,Janet Leverling,Sales Representative,New York,USA,8.0,3,Federal Shipping
10839,2015-01-19,2015,1,1,2015-02-16,2015-01-22,3.0,35.43,58,Escargots de Bourgogne,24 pieces,8,Seafood,Seaweed and fish,0,13.25,30,0.1,357.75,TRADH,Tradição Hipermercados,Anabela Domingues,Sales Representative,Sao Paulo,Brazil,3,Janet Leverling,Sales Representative,New York,USA,8.0,3,Federal Shipping
10839,2015-01-19,2015,1,1,2015-02-16,2015-01-22,3.0,35.43,72,Mozzarella di Giovanni,24 - 200 g pkgs.,4,Dairy Products,Cheeses,0,34.8,15,0.1,469.8,TRADH,Tradição Hipermercados,Anabela Domingues,Sales Representative,Sao Paulo,Brazil,3,Janet Leverling,Sales Representative,New York,USA,8.0,3,Federal Shipping
10840,2015-01-19,2015,1,1,2015-03-02,2015-02-16,28.0,2.71,25,NuNuCa Nuß-Nougat-Creme,20 - 450 g glasses,3,Confections,"Desserts, candies, and sweet breads",0,14.0,6,0.2,67.2,LINOD,LINO-Delicateses,Felipe Izquierdo,Owner,I. de Margarita,Venezuela,4,Margaret Peacock,Sales Representative,New York,USA,8.0,2,United Package
10840,2015-01-19,2015,1,1,2015-03-02,2015-02-16,28.0,2.71,39,Chartreuse verte,750 cc per bottle,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",0,18.0,10,0.2,144.0,LINOD,LINO-Delicateses,Felipe Izquierdo,Owner,I. de Margarita,Venezuela,4,Margaret Peacock,Sales Representative,New York,USA,8.0,2,United Package
10841,2015-01-20,2015,1,1,2015-02-17,2015-01-29,9.0,424.3,10,Ikura,12 - 200 ml jars,8,Seafood,Seaweed and fish,0,31.0,16,0.0,496.0,SUPRD,Suprêmes délices,Pascale Cartrain,Accounting Manager,Charleroi,Belgium,5,Steven Buchanan,Sales Manager,London,UK,2.0,2,United Package
10841,2015-01-20,2015,1,1,2015-02-17,2015-01-29,9.0,424.3,56,Gnocchi di nonna Alice,24 - 250 g pkgs.,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",0,38.0,30,0.0,1140.0,SUPRD,Suprêmes délices,Pascale Cartrain,Accounting Manager,Charleroi,Belgium,5,Steven Buchanan,Sales Manager,London,UK,2.0,2,United Package
10841,2015-01-20,2015,1,1,2015-02-17,2015-01-29,9.0,424.3,59,Raclette Courdavault,5 kg pkg.,4,Dairy Products,Cheeses,0,55.0,50,0.0,2750.0,SUPRD,Suprêmes délices,Pascale Cartrain,Accounting Manager,Charleroi,Belgium,5,Steven Buchanan,Sales Manager,London,UK,2.0,2,United Package
10841,2015-01-20,2015,1,1,2015-02-17,2015-01-29,9.0,424.3,77,Original Frankfurter Grüne Soße,12 boxes,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",0,13.0,15,0.0,195.0,SUPRD,Suprêmes délices,Pascale Cartrain,Accounting Manager,Charleroi,Belgium,5,Steven Buchanan,Sales Manager,London,UK,2.0,2,United Package
10842,2015-01-20,2015,1,1,2015-02-17,2015-01-29,9.0,54.42,11,Queso Cabrales,1 kg pkg.,4,Dairy Products,Cheeses,0,21.0,15,0.0,315.0,TORTU,Tortuga Restaurante,Miguel Angel Paolino,Owner,Mexico City,Mexico,1,Nancy Davolio,Sales Representative,New York,USA,8.0,3,Federal Shipping
10842,2015-01-20,2015,1,1,2015-02-17,2015-01-29,9.0,54.42,43,Ipoh Coffee,16 - 500 g tins,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",0,46.0,5,0.0,230.0,TORTU,Tortuga Restaurante,Miguel Angel Paolino,Owner,Mexico City,Mexico,1,Nancy Davolio,Sales Representative,New York,USA,8.0,3,Federal Shipping
10842,2015-01-20,2015,1,1,2015-02-17,2015-01-29,9.0,54.42,68,Scottish Longbreads,10 boxes x 8 pieces,3,Confections,"Desserts, candies, and sweet breads",0,12.5,20,0.0,250.0,TORTU,Tortuga Restaurante,Miguel Angel Paolino,Owner,Mexico City,Mexico,1,Nancy Davolio,Sales Representative,New York,USA,8.0,3,Federal Shipping
10842,2015-01-20,2015,1,1,2015-02-17,2015-01-29,9.0,54.42,70,Outback Lager,24 - 355 ml bottles,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",0,15.0,12,0.0,180.0,TORTU,Tortuga Restaurante,Miguel Angel Paolino,Owner,Mexico City,Mexico,1,Nancy Davolio,Sales Representative,New York,USA,8.0,3,Federal Shipping
10843,2015-01-21,2015,1,1,2015-02-18,2015-01-26,5.0,9.26,51,Manjimup Dried Apples,50 - 300 g pkgs.,7,Produce,Dried fruit and bean curd,0,53.0,4,0.25,159.0,VICTE,Victuailles en stock,Mary Saveley,Sales Agent,Lyon,France,4,Margaret Peacock,Sales Representative,New York,USA,8.0,2,United Package
10844,2015-01-21,2015,1,1,2015-02-18,2015-01-26,5.0,25.22,22,Gustaf's Knackebröd,24 - 500 g pkgs.,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",0,21.0,35,0.0,735.0,PICCO,Piccolo und mehr,Georg Pipps,Sales Manager,Salzburg,Austria,8,Laura Callahan,Sales Manager,New York,USA,2.0,2,United Package
10845,2015-01-21,2015,1,1,2015-02-04,2015-01-30,9.0,212.98,23,Tunnbröd,12 - 250 g pkgs.,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",0,9.0,70,0.1,567.0,QUICK,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,8,Laura Callahan,Sales Manager,New York,USA,2.0,1,Speedy Express
10845,2015-01-21,2015,1,1,2015-02-04,2015-01-30,9.0,212.98,35,Steeleye Stout,24 - 12 oz bottles,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",0,18.0,25,0.1,405.0,QUICK,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,8,Laura Callahan,Sales Manager,New York,USA,2.0,1,Speedy Express
10845,2015-01-21,2015,1,1,2015-02-04,2015-01-30,9.0,212.98,42,Singaporean Hokkien Fried Mee,32 - 1 kg pkgs.,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",1,14.0,42,0.1,529.2,QUICK,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,8,Laura Callahan,Sales Manager,New York,USA,2.0,1,Speedy Express
10845,2015-01-21,2015,1,1,2015-02-04,2015-01-30,9.0,212.98,58,Escargots de Bourgogne,24 pieces,8,Seafood,Seaweed and fish,0,13.25,60,0.1,715.5,QUICK,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,8,Laura Callahan,Sales Manager,New York,USA,2.0,1,Speedy Express
10845,2015-01-21,2015,1,1,2015-02-04,2015-01-30,9.0,212.98,64,Wimmers gute Semmelknödel,20 bags x 4 pieces,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",0,33.25,48,0.0,1596.0,QUICK,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,8,Laura Callahan,Sales Manager,New York,USA,2.0,1,Speedy Express
10846,2015-01-22,2015,1,1,2015-03-05,2015-01-23,1.0,56.46,4,Chef Anton's Cajun Seasoning,48 - 6 oz jars,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",0,22.0,21,0.0,462.0,SUPRD,Suprêmes délices,Pascale Cartrain,Accounting Manager,Charleroi,Belgium,2,Andrew Fuller,Vice President Sales,New York,USA,,3,Federal Shipping
10846,2015-01-22,2015,1,1,2015-03-05,2015-01-23,1.0,56.46,70,Outback Lager,24 - 355 ml bottles,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",0,15.0,30,0.0,450.0,SUPRD,Suprêmes délices,Pascale Cartrain,Accounting Manager,Charleroi,Belgium,2,Andrew Fuller,Vice President Sales,New York,USA,,3,Federal Shipping
10846,2015-01-22,2015,1,1,2015-03-05,2015-01-23,1.0,56.46,74,Longlife Tofu,5 kg pkg.,7,Produce,Dried fruit and bean curd,0,10.0,20,0.0,200.0,SUPRD,Suprêmes délices,Pascale Cartrain,Accounting Manager,Charleroi,Belgium,2,Andrew Fuller,Vice President Sales,New York,USA,,3,Federal Shipping
10847,2015-01-22,2015,1,1,2015-02-05,2015-02-10,19.0,487.57,1,Chai,10 boxes x 20 bags,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",0,18.0,80,0.2,1152.0,SAVEA,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Boise,USA,4,Margaret Peacock,Sales Representative,New York,USA,8.0,3,Federal Shipping
10847,2015-01-22,2015,1,1,2015-02-05,2015-02-10,19.0,487.57,19,Teatime Chocolate Biscuits,10 boxes x 12 pieces,3,Confections,"Desserts, candies, and sweet breads",0,9.2,12,0.2,88.32,SAVEA,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Boise,USA,4,Margaret Peacock,Sales Representative,New York,USA,8.0,3,Federal Shipping
10847,2015-01-22,2015,1,1,2015-02-05,2015-02-10,19.0,487.57,37,Gravad lax,12 - 500 g pkgs.,8,Seafood,Seaweed and fish,0,26.0,60,0.2,1248.0,SAVEA,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Boise,USA,4,Margaret Peacock,Sales Representative,New York,USA,8.0,3,Federal Shipping
10847,2015-01-22,2015,1,1,2015-02-05,2015-02-10,19.0,487.57,45,Rogede sild,1k pkg.,8,Seafood,Seaweed and fish,0,9.5,36,0.2,273.6,SAVEA,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Boise,USA,4,Margaret Peacock,Sales Representative,New York,USA,8.0,3,Federal Shipping
10847,2015-01-22,2015,1,1,2015-02-05,2015-02-10,19.0,487.57,60,Camembert Pierrot,15 - 300 g rounds,4,Dairy Products,Cheeses,0,34.0,45,0.2,1224.0,SAVEA,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Boise,USA,4,Margaret Peacock,Sales Representative,New York,USA,8.0,3,Federal Shipping
10847,2015-01-22,2015,1,1,2015-02-05,2015-02-10,19.0,487.57,71,Flotemysost,10 - 500 g pkgs.,4,Dairy Products,Cheeses,0,21.5,55,0.2,946.0,SAVEA,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Boise,USA,4,Margaret Peacock,Sales Representative,New York,USA,8.0,3,Federal Shipping
10848,2015-01-23,2015,1,1,2015-02-20,2015-01-29,6.0,38.24,5,Chef Anton's Gumbo Mix,36 boxes,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",1,21.35,30,0.0,640.5,CONSH,Consolidated Holdings,Elizabeth Brown,Sales Representative,London,UK,7,Robert King,Sales Representative,London,UK,5.0,2,United Package
10848,2015-01-23,2015,1,1,2015-02-20,2015-01-29,6.0,38.24,9,Mishi Kobe Niku,18 - 500 g pkgs.,6,Meat & Poultry,Prepared meats,1,97.0,3,0.0,291.0,CONSH,Consolidated Holdings,Elizabeth Brown,Sales Representative,London,UK,7,Robert King,Sales Representative,London,UK,5.0,2,United Package
10849,2015-01-23,2015,1,1,2015-02-20,2015-01-30,7.0,0.56,3,Aniseed Syrup,12 - 550 ml bottles,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",0,10.0,49,0.0,490.0,KOENE,Königlich Essen,Philip Cramer,Sales Associate,Brandenburg,Germany,9,Anne Dodsworth,Sales Representative,London,UK,5.0,2,United Package
10849,2015-01-23,2015,1,1,2015-02-20,2015-01-30,7.0,0.56,26,Gumbär Gummibärchen,100 - 250 g bags,3,Confections,"Desserts, candies, and sweet breads",0,31.23,18,0.15,477.81899999999996,KOENE,Königlich Essen,Philip Cramer,Sales Associate,Brandenburg,Germany,9,Anne Dodsworth,Sales Representative,London,UK,5.0,2,United Package
10850,2015-01-23,2015,1,1,2015-03-06,2015-01-30,7.0,49.19,25,NuNuCa Nuß-Nougat-Creme,20 - 450 g glasses,3,Confections,"Desserts, candies, and sweet breads",0,14.0,20,0.15,238.0,VICTE,Victuailles en stock,Mary Saveley,Sales Agent,Lyon,France,1,Nancy Davolio,Sales Representative,New York,USA,8.0,1,Speedy Express
10850,2015-01-23,2015,1,1,2015-03-06,2015-01-30,7.0,49.19,33,Geitost,500 g,4,Dairy Products,Cheeses,0,2.5,4,0.15,8.5,VICTE,Victuailles en stock,Mary Saveley,Sales Agent,Lyon,France,1,Nancy Davolio,Sales Representative,New York,USA,8.0,1,Speedy Express
10850,2015-01-23,2015,1,1,2015-03-06,2015-01-30,7.0,49.19,70,Outback Lager,24 - 355 ml bottles,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",0,15.0,30,0.15,382.5,VICTE,Victuailles en stock,Mary Saveley,Sales Agent,Lyon,France,1,Nancy Davolio,Sales Representative,New York,USA,8.0,1,Speedy Express
10851,2015-01-26,2015,1,1,2015-02-23,2015-02-02,7.0,160.55,2,Chang,24 - 12 oz bottles,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",0,19.0,5,0.05,90.25,RICAR,Ricardo Adocicados,Janete Limeira,Assistant Sales Agent,Rio de Janeiro,Brazil,5,Steven Buchanan,Sales Manager,London,UK,2.0,1,Speedy Express
10851,2015-01-26,2015,1,1,2015-02-23,2015-02-02,7.0,160.55,25,NuNuCa Nuß-Nougat-Creme,20 - 450 g glasses,3,Confections,"Desserts, candies, and sweet breads",0,14.0,10,0.05,133.0,RICAR,Ricardo Adocicados,Janete Limeira,Assistant Sales Agent,Rio de Janeiro,Brazil,5,Steven Buchanan,Sales Manager,London,UK,2.0,1,Speedy Express
10851,2015-01-26,2015,1,1,2015-02-23,2015-02-02,7.0,160.55,57,Ravioli Angelo,24 - 250 g pkgs.,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",0,19.5,10,0.05,185.25,RICAR,Ricardo Adocicados,Janete Limeira,Assistant Sales Agent,Rio de Janeiro,Brazil,5,Steven Buchanan,Sales Manager,London,UK,2.0,1,Speedy Express
10851,2015-01-26,2015,1,1,2015-02-23,2015-02-02,7.0,160.55,59,Raclette Courdavault,5 kg pkg.,4,Dairy Products,Cheeses,0,55.0,42,0.05,2194.5,RICAR,Ricardo Adocicados,Janete Limeira,Assistant Sales Agent,Rio de Janeiro,Brazil,5,Steven Buchanan,Sales Manager,London,UK,2.0,1,Speedy Express
10852,2015-01-26,2015,1,1,2015-02-09,2015-01-30,4.0,174.05,2,Chang,24 - 12 oz bottles,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",0,19.0,15,0.0,285.0,RATTC,Rattlesnake Canyon Grocery,Paula Wilson,Assistant Sales Representative,Albuquerque,USA,8,Laura Callahan,Sales Manager,New York,USA,2.0,1,Speedy Express
10852,2015-01-26,2015,1,1,2015-02-09,2015-01-30,4.0,174.05,17,Alice Mutton,20 - 1 kg tins,6,Meat & Poultry,Prepared meats,1,39.0,6,0.0,234.0,RATTC,Rattlesnake Canyon Grocery,Paula Wilson,Assistant Sales Representative,Albuquerque,USA,8,Laura Callahan,Sales Manager,New York,USA,2.0,1,Speedy Express
10852,2015-01-26,2015,1,1,2015-02-09,2015-01-30,4.0,174.05,62,Tarte au sucre,48 pies,3,Confections,"Desserts, candies, and sweet breads",0,49.3,50,0.0,2465.0,RATTC,Rattlesnake Canyon Grocery,Paula Wilson,Assistant Sales Representative,Albuquerque,USA,8,Laura Callahan,Sales Manager,New York,USA,2.0,1,Speedy Express
10853,2015-01-27,2015,1,1,2015-02-24,2015-02-03,7.0,53.83,18,Carnarvon Tigers,16 kg pkg.,8,Seafood,Seaweed and fish,0,62.5,10,0.0,625.0,BLAUS,Blauer See Delikatessen,Hanna Moos,Sales Representative,Mannheim,Germany,9,Anne Dodsworth,Sales Representative,London,UK,5.0,2,United Package
10854,2015-01-27,2015,1,1,2015-02-24,2015-02-05,9.0,100.22,10,Ikura,12 - 200 ml jars,8,Seafood,Seaweed and fish,0,31.0,100,0.15,2635.0,ERNSH,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,3,Janet Leverling,Sales Representative,New York,USA,8.0,2,United Package
10854,2015-01-27,2015,1,1,2015-02-24,2015-02-05,9.0,100.22,13,Konbu,2 kg box,8,Seafood,Seaweed and fish,0,6.0,65,0.15,331.5,ERNSH,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,3,Janet Leverling,Sales Representative,New York,USA,8.0,2,United Package
10855,2015-01-27,2015,1,1,2015-02-24,2015-02-04,8.0,170.97,16,Pavlova,32 - 500 g boxes,3,Confections,"Desserts, candies, and sweet breads",0,17.45,50,0.0,872.5,OLDWO,Old World Delicatessen,Rene Phillips,Sales Representative,Anchorage,USA,3,Janet Leverling,Sales Representative,New York,USA,8.0,1,Speedy Express
10855,2015-01-27,2015,1,1,2015-02-24,2015-02-04,8.0,170.97,31,Gorgonzola Telino,12 - 100 g pkgs,4,Dairy Products,Cheeses,0,12.5,14,0.0,175.0,OLDWO,Old World Delicatessen,Rene Phillips,Sales Representative,Anchorage,USA,3,Janet Leverling,Sales Representative,New York,USA,8.0,1,Speedy Express
10855,2015-01-27,2015,1,1,2015-02-24,2015-02-04,8.0,170.97,56,Gnocchi di nonna Alice,24 - 250 g pkgs.,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",0,38.0,24,0.0,912.0,OLDWO,Old World Delicatessen,Rene Phillips,Sales Representative,Anchorage,USA,3,Janet Leverling,Sales Representative,New York,USA,8.0,1,Speedy Express
10855,2015-01-27,2015,1,1,2015-02-24,2015-02-04,8.0,170.97,65,Louisiana Fiery Hot Pepper Sauce,32 - 8 oz bottles,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",0,21.05,15,0.15,268.3875,OLDWO,Old World Delicatessen,Rene Phillips,Sales Representative,Anchorage,USA,3,Janet Leverling,Sales Representative,New York,USA,8.0,1,Speedy Express
10856,2015-01-28,2015,1,1,2015-02-25,2015-02-10,13.0,58.43,2,Chang,24 - 12 oz bottles,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",0,19.0,20,0.0,380.0,ANTON,Antonio Moreno Taquería,Antonio Moreno,Owner,Mexico City,Mexico,3,Janet Leverling,Sales Representative,New York,USA,8.0,2,United Package
