orderID,productID,unitPrice,quantity,discount,productName,quantityPerUnit,categoryID,discontinued,categoryName,category_description,customerID,employeeID,orderDate,requiredDate,shippedDate,shipperID,freight,customer_company,customer_contact,customer_title,customer_city,customer_country,employee_name,employee_title,employee_city,employee_country,reports_to,shipper_name,line_total,order_year,order_month,order_quarter,ship_delay_days,is_shipped
10874,10,31.0,10,0.0,Ikura,12 - 200 ml jars,8,False,Seafood,Seaweed and fish,GODOS,5,2015-02-06,2015-03-06,2015-02-11,2,19.58,Godos Cocina Típica,José Pedro Freyre,Sales Manager,Sevilla,Spain,Steven Buchanan,Sales Manager,London,UK,2,United Package,310.0,2015,2,1,5.0,True
10875,19,9.2,25,0.0,Teatime Chocolate Biscuits,10 boxes x 12 pieces,3,False,Confections,"Desserts, candies, and sweet breads",BERGS,4,2015-02-06,2015-03-06,2015-03-03,2,32.37,Berglunds snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,Margaret Peacock,Sales Representative,New York,USA,8,United Package,230.0,2015,2,1,25.0,True
10875,47,9.5,21,0.1,Zaanse koeken,10 - 4 oz boxes,3,False,Confections,"Desserts, candies, and sweet breads",BERGS,4,2015-02-06,2015-03-06,2015-03-03,2,32.37,Berglunds snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,Margaret Peacock,Sales Representative,New York,USA,8,United Package,179.55,2015,2,1,25.0,True
10875,49,20.0,15,0.0,Maxilaku,24 - 50 g pkgs.,3,False,Confections,"Desserts, candies, and sweet breads",BERGS,4,2015-02-06,2015-03-06,2015-03-03,2,32.37,Berglunds snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,Margaret Peacock,Sales Representative,New York,USA,8,United Package,300.0,2015,2,1,25.0,True
10876,46,12.0,21,0.0,Spegesild,4 - 450 g glasses,8,False,Seafood,Seaweed and fish,BONAP,7,2015-02-09,2015-03-09,2015-02-12,3,60.42,Bon app',Laurence Lebihan,Owner,Marseille,France,Robert King,Sales Representative,London,UK,5,Federal Shipping,252.0,2015,2,1,3.0,True
10876,64,33.25,20,0.0,Wimmers gute Semmelknödel,20 bags x 4 pieces,5,False,Grains & Cereals,"Breads, crackers, pasta, and cereal",BONAP,7,2015-02-09,2015-03-09,2015-02-12,3,60.42,Bon app',Laurence Lebihan,Owner,Marseille,France,Robert King,Sales Representative,London,UK,5,Federal Shipping,665.0,2015,2,1,3.0,True
10877,16,17.45,30,0.25,Pavlova,32 - 500 g boxes,3,False,Confections,"Desserts, candies, and sweet breads",RICAR,1,2015-02-09,2015-03-09,2015-02-19,1,38.06,Ricardo Adocicados,Janete Limeira,Assistant Sales Agent,Rio de Janeiro,Brazil,Nancy Davolio,Sales Representative,New York,USA,8,Speedy Express,392.62,2015,2,1,10.0,True
10877,18,62.5,25,0.0,Carnarvon Tigers,16 kg pkg.,8,False,Seafood,Seaweed and fish,RICAR,1,2015-02-09,2015-03-09,2015-02-19,1,38.06,Ricardo Adocicados,Janete Limeira,Assistant Sales Agent,Rio de Janeiro,Brazil,Nancy Davolio,Sales Representative,New York,USA,8,Speedy Express,1562.5,2015,2,1,10.0,True
10878,20,81.0,20,0.05,Sir Rodney's Marmalade,30 gift boxes,3,False,Confections,"Desserts, candies, and sweet breads",QUICK,4,2015-02-10,2015-03-10,2015-02-12,1,46.69,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Margaret Peacock,Sales Representative,New York,USA,8,Speedy Express,1539.0,2015,2,1,2.0,True
10879,40,18.4,12,0.0,Boston Crab Meat,24 - 4 oz tins,8,False,Seafood,Seaweed and fish,WILMK,3,2015-02-10,2015-03-10,2015-02-12,3,8.5,Wilman Kala,Matti Karttunen,Owner/Marketing Assistant,Helsinki,Finland,Janet Leverling,Sales Representative,New York,USA,8,Federal Shipping,220.8,2015,2,1,2.0,True
10879,65,21.05,10,0.0,Louisiana Fiery Hot Pepper Sauce,32 - 8 oz bottles,2,False,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",WILMK,3,2015-02-10,2015-03-10,2015-02-12,3,8.5,Wilman Kala,Matti Karttunen,Owner/Marketing Assistant,Helsinki,Finland,Janet Leverling,Sales Representative,New York,USA,8,Federal Shipping,210.5,2015,2,1,2.0,True
10879,76,18.0,10,0.0,Lakkaliköri,500 ml,1,False,Beverages,"Soft drinks, coffees, teas, beers, and ales",WILMK,3,2015-02-10,2015-03-10,2015-02-12,3,8.5,Wilman Kala,Matti Karttunen,Owner/Marketing Assistant,Helsinki,Finland,Janet Leverling,Sales Representative,New York,USA,8,Federal Shipping,180.0,2015,2,1,2.0,True
10880,23,9.0,30,0.2,Tunnbröd,12 - 250 g pkgs.,5,False,Grains & Cereals,"Breads, crackers, pasta, and cereal",FOLKO,7,2015-02-10,2015-03-24,2015-02-18,1,88.01,Folk och fä HB,Maria Larsson,Owner,Bräcke,Sweden,Robert King,Sales Representative,London,UK,5,Speedy Express,216.0,2015,2,1,8.0,True
10880,61,28.5,30,0.2,Sirop d'érable,24 - 500 ml bottles,2,False,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",FOLKO,7,2015-02-10,2015-03-24,2015-02-18,1,88.01,Folk och fä HB,Maria Larsson,Owner,Bräcke,Sweden,Robert King,Sales Representative,London,UK,5,Speedy Express,684.0,2015,2,1,8.0,True
10880,70,15.0,50,0.2,Outback Lager,24 - 355 ml bottles,1,False,Beverages,"Soft drinks, coffees, teas, beers, and ales",FOLKO,7,2015-02-10,2015-03-24,2015-02-18,1,88.01,Folk och fä HB,Maria Larsson,Owner,Bräcke,Sweden,Robert King,Sales Representative,London,UK,5,Speedy Express,600.0,2015,2,1,8.0,True
10881,73,15.0,10,0.0,Röd Kaviar,24 - 150 g jars,8,False,Seafood,Seaweed and fish,CACTU,4,2015-02-11,2015-03-11,2015-02-18,1,2.84,Cactus Comidas para llevar,Patricio Simpson,Sales Agent,Buenos Aires,Argentina,Margaret Peacock,Sales Representative,New York,USA,8,Speedy Express,150.0,2015,2,1,7.0,True
10882,42,14.0,25,0.0,Singaporean Hokkien Fried Mee,32 - 1 kg pkgs.,5,True,Grains & Cereals,"Breads, crackers, pasta, and cereal",SAVEA,4,2015-02-11,2015-03-11,2015-02-20,3,23.1,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Boise,USA,Margaret Peacock,Sales Representative,New York,USA,8,Federal Shipping,350.0,2015,2,1,9.0,True
10882,49,20.0,20,0.15,Maxilaku,24 - 50 g pkgs.,3,False,Confections,"Desserts, candies, and sweet breads",SAVEA,4,2015-02-11,2015-03-11,2015-02-20,3,23.1,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Boise,USA,Margaret Peacock,Sales Representative,New York,USA,8,Federal Shipping,340.0,2015,2,1,9.0,True
10882,54,7.45,32,0.15,Tourtière,16 pies,6,False,Meat & Poultry,Prepared meats,SAVEA,4,2015-02-11,2015-03-11,2015-02-20,3,23.1,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Boise,USA,Margaret Peacock,Sales Representative,New York,USA,8,Federal Shipping,202.64,2015,2,1,9.0,True
10883,24,4.5,8,0.0,Guarana Fantastica,12 - 355 ml cans,1,True,Beverages,"Soft drinks, coffees, teas, beers, and ales",LONEP,8,2015-02-12,2015-03-12,2015-02-20,3,0.53,Lonesome Pine Restaurant,Fran Wilson,Sales Manager,Portland,USA,Laura Callahan,Sales Manager,New York,USA,2,Federal Shipping,36.0,2015,2,1,8.0,True
10884,21,10.0,40,0.05,Sir Rodney's Scones,24 pkgs. x 4 pieces,3,False,Confections,"Desserts, candies, and sweet breads",LETSS,4,2015-02-12,2015-03-12,2015-02-13,2,90.97,Let's Stop N Shop,Jaime Yorres,Owner,San Francisco,USA,Margaret Peacock,Sales Representative,New York,USA,8,United Package,380.0,2015,2,1,1.0,True
10884,56,38.0,21,0.05,Gnocchi di nonna Alice,24 - 250 g pkgs.,5,False,Grains & Cereals,"Breads, crackers, pasta, and cereal",LETSS,4,2015-02-12,2015-03-12,2015-02-13,2,90.97,Let's Stop N Shop,Jaime Yorres,Owner,San Francisco,USA,Margaret Peacock,Sales Representative,New York,USA,8,United Package,758.1,2015,2,1,1.0,True
10884,65,21.05,12,0.05,Louisiana Fiery Hot Pepper Sauce,32 - 8 oz bottles,2,False,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",LETSS,4,2015-02-12,2015-03-12,2015-02-13,2,90.97,Let's Stop N Shop,Jaime Yorres,Owner,San Francisco,USA,Margaret Peacock,Sales Representative,New York,USA,8,United Package,239.97,2015,2,1,1.0,True
10885,2,19.0,20,0.0,Chang,24 - 12 oz bottles,1,False,Beverages,"Soft drinks, coffees, teas, beers, and ales",SUPRD,6,2015-02-12,2015-03-12,2015-02-18,3,5.64,Suprêmes délices,Pascale Cartrain,Accounting Manager,Charleroi,Belgium,Michael Suyama,Sales Representative,London,UK,5,Federal Shipping,380.0,2015,2,1,6.0,True
10885,24,4.5,12,0.0,Guarana Fantastica,12 - 355 ml cans,1,True,Beverages,"Soft drinks, coffees, teas, beers, and ales",SUPRD,6,2015-02-12,2015-03-12,2015-02-18,3,5.64,Suprêmes délices,Pascale Cartrain,Accounting Manager,Charleroi,Belgium,Michael Suyama,Sales Representative,London,UK,5,Federal Shipping,54.0,2015,2,1,6.0,True
10885,70,15.0,30,0.0,Outback Lager,24 - 355 ml bottles,1,False,Beverages,"Soft drinks, coffees, teas, beers, and ales",SUPRD,6,2015-02-12,2015-03-12,2015-02-18,3,5.64,Suprêmes délices,Pascale Cartrain,Accounting Manager,Charleroi,Belgium,Michael Suyama,Sales Representative,London,UK,5,Federal Shipping,450.0,2015,2,1,6.0,True
10885,77,13.0,25,0.0,Original Frankfurter Grüne Soße,12 boxes,2,False,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",SUPRD,6,2015-02-12,2015-03-12,2015-02-18,3,5.64,Suprêmes délices,Pascale Cartrain,Accounting Manager,Charleroi,Belgium,Michael Suyama,Sales Representative,London,UK,5,Federal Shipping,325.0,2015,2,1,6.0,True
10886,10,31.0,70,0.0,Ikura,12 - 200 ml jars,8,False,Seafood,Seaweed and fish,HANAR,1,2015-02-13,2015-03-13,2015-03-02,1,4.99,Hanari Carnes,Mario Pontes,Accounting Manager,Rio de Janeiro,Brazil,Nancy Davolio,Sales Representative,New York,USA,8,Speedy Express,2170.0,2015,2,1,17.0,True
10886,31,12.5,35,0.0,Gorgonzola Telino,12 - 100 g pkgs,4,False,Dairy Products,Cheeses,HANAR,1,2015-02-13,2015-03-13,2015-03-02,1,4.99,Hanari Carnes,Mario Pontes,Accounting Manager,Rio de Janeiro,Brazil,Nancy Davolio,Sales Representative,New York,USA,8,Speedy Express,437.5,2015,2,1,17.0,True
10886,77,13.0,40,0.0,Original Frankfurter Grüne Soße,12 boxes,2,False,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",HANAR,1,2015-02-13,2015-03-13,2015-03-02,1,4.99,Hanari Carnes,Mario Pontes,Accounting Manager,Rio de Janeiro,Brazil,Nancy Davolio,Sales Representative,New York,USA,8,Speedy Express,520.0,2015,2,1,17.0,True
10887,25,14.0,5,0.0,NuNuCa Nuß-Nougat-Creme,20 - 450 g glasses,3,False,Confections,"Desserts, candies, and sweet breads",GALED,8,2015-02-13,2015-03-13,2015-02-16,3,1.25,Galería del gastrónomo,Eduardo Saavedra,Marketing Manager,Barcelona,Spain,Laura Callahan,Sales Manager,New York,USA,2,Federal Shipping,70.0,2015,2,1,3.0,True
10888,2,19.0,20,0.0,Chang,24 - 12 oz bottles,1,False,Beverages,"Soft drinks, coffees, teas, beers, and ales",GODOS,1,2015-02-16,2015-03-16,2015-02-23,2,51.87,Godos Cocina Típica,José Pedro Freyre,Sales Manager,Sevilla,Spain,Nancy Davolio,Sales Representative,New York,USA,8,United Package,380.0,2015,2,1,7.0,True
10888,68,12.5,18,0.0,Scottish Longbreads,10 boxes x 8 pieces,3,False,Confections,"Desserts, candies, and sweet breads",GODOS,1,2015-02-16,2015-03-16,2015-02-23,2,51.87,Godos Cocina Típica,José Pedro Freyre,Sales Manager,Sevilla,Spain,Nancy Davolio,Sales Representative,New York,USA,8,United Package,225.0,2015,2,1,7.0,True
10889,11,21.0,40,0.0,Queso Cabrales,1 kg pkg.,4,False,Dairy Products,Cheeses,RATTC,9,2015-02-16,2015-03-16,2015-02-23,3,280.61,Rattlesnake Canyon Grocery,Paula Wilson,Assistant Sales Representative,Albuquerque,USA,Anne Dodsworth,Sales Representative,London,UK,5,Federal Shipping,840.0,2015,2,1,7.0,True
10889,38,263.5,40,0.0,Côte de Blaye,12 - 75 cl bottles,1,False,Beverages,"Soft drinks, coffees, teas, beers, and ales",RATTC,9,2015-02-16,2015-03-16,2015-02-23,3,280.61,Rattlesnake Canyon Grocery,Paula Wilson,Assistant Sales Representative,Albuquerque,USA,Anne Dodsworth,Sales Representative,London,UK,5,Federal Shipping,10540.0,2015,2,1,7.0,True
10890,17,39.0,15,0.0,Alice Mutton,20 - 1 kg tins,6,True,Meat & Poultry,Prepared meats,DUMON,7,2015-02-16,2015-03-16,2015-02-18,1,32.76,Du monde entier,Janine Labrune,Owner,Nantes,France,Robert King,Sales Representative,London,UK,5,Speedy Express,585.0,2015,2,1,2.0,True
10890,34,14.0,10,0.0,Sasquatch Ale,24 - 12 oz bottles,1,False,Beverages,"Soft drinks, coffees, teas, beers, and ales",DUMON,7,2015-02-16,2015-03-16,2015-02-18,1,32.76,Du monde entier,Janine Labrune,Owner,Nantes,France,Robert King,Sales Representative,London,UK,5,Speedy Express,140.0,2015,2,1,2.0,True
10890,41,9.65,14,0.0,Jack's New England Clam Chowder,12 - 12 oz cans,8,False,Seafood,Seaweed and fish,DUMON,7,2015-02-16,2015-03-16,2015-02-18,1,32.76,Du monde entier,Janine Labrune,Owner,Nantes,France,Robert King,Sales Representative,London,UK,5,Speedy Express,135.1,2015,2,1,2.0,True
10891,30,25.89,15,0.05,Nord-Ost Matjeshering,10 - 200 g glasses,8,False,Seafood,Seaweed and fish,LEHMS,7,2015-02-17,2015-03-17,2015-02-19,2,20.37,Lehmanns Marktstand,Renate Messner,Sales Representative,Frankfurt a.M.,Germany,Robert King,Sales Representative,London,UK,5,United Package,368.93,2015,2,1,2.0,True
10892,59,55.0,40,0.05,Raclette Courdavault,5 kg pkg.,4,False,Dairy Products,Cheeses,MAISD,4,2015-02-17,2015-03-17,2015-02-19,2,120.27,Maison Dewey,Catherine Dewey,Sales Agent,Bruxelles,Belgium,Margaret Peacock,Sales Representative,New York,USA,8,United Package,2090.0,2015,2,1,2.0,True
10893,8,40.0,30,0.0,Northwoods Cranberry Sauce,12 - 12 oz jars,2,False,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",KOENE,9,2015-02-18,2015-03-18,2015-02-20,2,77.78,Königlich Essen,Philip Cramer,Sales Associate,Brandenburg,Germany,Anne Dodsworth,Sales Representative,London,UK,5,United Package,1200.0,2015,2,1,2.0,True
10893,24,4.5,10,0.0,Guarana Fantastica,12 - 355 ml cans,1,True,Beverages,"Soft drinks, coffees, teas, beers, and ales",KOENE,9,2015-02-18,2015-03-18,2015-02-20,2,77.78,Königlich Essen,Philip Cramer,Sales Associate,Brandenburg,Germany,Anne Dodsworth,Sales Representative,London,UK,5,United Package,45.0,2015,2,1,2.0,True
10893,29,123.79,24,0.0,Thüringer Rostbratwurst,50 bags x 30 sausgs.,6,True,Meat & Poultry,Prepared meats,KOENE,9,2015-02-18,2015-03-18,2015-02-20,2,77.78,Königlich Essen,Philip Cramer,Sales Associate,Brandenburg,Germany,Anne Dodsworth,Sales Representative,London,UK,5,United Package,2970.96,2015,2,1,2.0,True
10893,30,25.89,35,0.0,Nord-Ost Matjeshering,10 - 200 g glasses,8,False,Seafood,Seaweed and fish,KOENE,9,2015-02-18,2015-03-18,2015-02-20,2,77.78,Königlich Essen,Philip Cramer,Sales Associate,Brandenburg,Germany,Anne Dodsworth,Sales Representative,London,UK,5,United Package,906.15,2015,2,1,2.0,True
10893,36,19.0,20,0.0,Inlagd Sill,24 - 250 g  jars,8,False,Seafood,Seaweed and fish,KOENE,9,2015-02-18,2015-03-18,2015-02-20,2,77.78,Königlich Essen,Philip Cramer,Sales Associate,Brandenburg,Germany,Anne Dodsworth,Sales Representative,London,UK,5,United Package,380.0,2015,2,1,2.0,True
10894,13,6.0,28,0.05,Konbu,2 kg box,8,False,Seafood,Seaweed and fish,SAVEA,1,2015-02-18,2015-03-18,2015-02-20,1,116.13,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Boise,USA,Nancy Davolio,Sales Representative,New York,USA,8,Speedy Express,159.6,2015,2,1,2.0,True
10894,69,36.0,50,0.05,Gudbrandsdalsost,10 kg pkg.,4,False,Dairy Products,Cheeses,SAVEA,1,2015-02-18,2015-03-18,2015-02-20,1,116.13,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Boise,USA,Nancy Davolio,Sales Representative,New York,USA,8,Speedy Express,1710.0,2015,2,1,2.0,True
10894,75,7.75,120,0.05,Rhönbräu Klosterbier,24 - 0.5 l bottles,1,False,Beverages,"Soft drinks, coffees, teas, beers, and ales",SAVEA,1,2015-02-18,2015-03-18,2015-02-20,1,116.13,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Boise,USA,Nancy Davolio,Sales Representative,New York,USA,8,Speedy Express,883.5,2015,2,1,2.0,True
10895,24,4.5,110,0.0,Guarana Fantastica,12 - 355 ml cans,1,True,Beverages,"Soft drinks, coffees, teas, beers, and ales",ERNSH,3,2015-02-18,2015-03-18,2015-02-23,1,162.75,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Janet Leverling,Sales Representative,New York,USA,8,Speedy Express,495.0,2015,2,1,5.0,True
10895,39,18.0,45,0.0,Chartreuse verte,750 cc per bottle,1,False,Beverages,"Soft drinks, coffees, teas, beers, and ales",ERNSH,3,2015-02-18,2015-03-18,2015-02-23,1,162.75,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Janet Leverling,Sales Representative,New York,USA,8,Speedy Express,810.0,2015,2,1,5.0,True
10895,40,18.4,91,0.0,Boston Crab Meat,24 - 4 oz tins,8,False,Seafood,Seaweed and fish,ERNSH,3,2015-02-18,2015-03-18,2015-02-23,1,162.75,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Janet Leverling,Sales Representative,New York,USA,8,Speedy Express,1674.4,2015,2,1,5.0,True
10895,60,34.0,100,0.0,Camembert Pierrot,15 - 300 g rounds,4,False,Dairy Products,Cheeses,ERNSH,3,2015-02-18,2015-03-18,2015-02-23,1,162.75,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Janet Leverling,Sales Representative,New York,USA,8,Speedy Express,3400.0,2015,2,1,5.0,True
10896,45,9.5,15,0.0,Rogede sild,1k pkg.,8,False,Seafood,Seaweed and fish,MAISD,7,2015-02-19,2015-03-19,2015-02-27,3,32.45,Maison Dewey,Catherine Dewey,Sales Agent,Bruxelles,Belgium,Robert King,Sales Representative,London,UK,5,Federal Shipping,142.5,2015,2,1,8.0,True
10896,56,38.0,16,0.0,Gnocchi di nonna Alice,24 - 250 g pkgs.,5,False,Grains & Cereals,"Breads, crackers, pasta, and cereal",MAISD,7,2015-02-19,2015-03-19,2015-02-27,3,32.45,Maison Dewey,Catherine Dewey,Sales Agent,Bruxelles,Belgium,Robert King,Sales Representative,London,UK,5,Federal Shipping,608.0,2015,2,1,8.0,True
10897,29,123.79,80,0.0,Thüringer Rostbratwurst,50 bags x 30 sausgs.,6,True,Meat & Poultry,Prepared meats,HUNGO,3,2015-02-19,2015-03-19,2015-02-25,2,603.54,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,Cork,Ireland,Janet Leverling,Sales Representative,New York,USA,8,United Package,9903.2,2015,2,1,6.0,True
10897,30,25.89,36,0.0,Nord-Ost Matjeshering,10 - 200 g glasses,8,False,Seafood,Seaweed and fish,HUNGO,3,2015-02-19,2015-03-19,2015-02-25,2,603.54,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,Cork,Ireland,Janet Leverling,Sales Representative,New York,USA,8,United Package,932.04,2015,2,1,6.0,True
10898,13,6.0,5,0.0,Konbu,2 kg box,8,False,Seafood,Seaweed and fish,OCEAN,4,2015-02-20,2015-03-20,2015-03-06,2,1.27,Océano Atlántico Ltda.,Yvonne Moncada,Sales Agent,Buenos Aires,Argentina,Margaret Peacock,Sales Representative,New York,USA,8,United Package,30.0,2015,2,1,14.0,True
10899,39,18.0,8,0.15,Chartreuse verte,750 cc per bottle,1,False,Beverages,"Soft drinks, coffees, teas, beers, and ales",LILAS,5,2015-02-20,2015-03-20,2015-02-26,3,1.21,LILA-Supermercado,Carlos González,Accounting Manager,Barquisimeto,Venezuela,Steven Buchanan,Sales Manager,London,UK,2,Federal Shipping,122.4,2015,2,1,6.0,True
10900,70,15.0,3,0.25,Outback Lager,24 - 355 ml bottles,1,False,Beverages,"Soft drinks, coffees, teas, beers, and ales",WELLI,1,2015-02-20,2015-03-20,2015-03-04,2,1.66,Wellington Importadora,Paula Parente,Sales Manager,Resende,Brazil,Nancy Davolio,Sales Representative,New York,USA,8,United Package,33.75,2015,2,1,12.0,True
10901,41,9.65,30,0.0,Jack's New England Clam Chowder,12 - 12 oz cans,8,False,Seafood,Seaweed and fish,HILAA,4,2015-02-23,2015-03-23,2015-02-26,1,62.09,HILARION-Abastos,Carlos Hernández,Sales Representative,San Cristóbal,Venezuela,Margaret Peacock,Sales Representative,New York,USA,8,Speedy Express,289.5,2015,2,1,3.0,True
10901,71,21.5,30,0.0,Flotemysost,10 - 500 g pkgs.,4,False,Dairy Products,Cheeses,HILAA,4,2015-02-23,2015-03-23,2015-02-26,1,62.09,HILARION-Abastos,Carlos Hernández,Sales Representative,San Cristóbal,Venezuela,Margaret Peacock,Sales Representative,New York,USA,8,Speedy Express,645.0,2015,2,1,3.0,True
10902,55,24.0,30,0.15,Pâté chinois,24 boxes x 2 pies,6,False,Meat & Poultry,Prepared meats,FOLKO,1,2015-02-23,2015-03-23,2015-03-03,1,44.15,Folk och fä HB,Maria Larsson,Owner,Bräcke,Sweden,Nancy Davolio,Sales Representative,New York,USA,8,Speedy Express,612.0,2015,2,1,8.0,True
10902,62,49.3,6,0.15,Tarte au sucre,48 pies,3,False,Confections,"Desserts, candies, and sweet breads",FOLKO,1,2015-02-23,2015-03-23,2015-03-03,1,44.15,Folk och fä HB,Maria Larsson,Owner,Bräcke,Sweden,Nancy Davolio,Sales Representative,New York,USA,8,Speedy Express,251.43,2015,2,1,8.0,True
10903,13,6.0,40,0.0,Konbu,2 kg box,8,False,Seafood,Seaweed and fish,HANAR,3,2015-02-24,2015-03-24,2015-03-04,3,36.71,Hanari Carnes,Mario Pontes,Accounting Manager,Rio de Janeiro,Brazil,Janet Leverling,Sales Representative,New York,USA,8,Federal Shipping,240.0,2015,2,1,8.0,True
10903,65,21.05,21,0.0,Louisiana Fiery Hot Pepper Sauce,32 - 8 oz bottles,2,False,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",HANAR,3,2015-02-24,2015-03-24,2015-03-04,3,36.71,Hanari Carnes,Mario Pontes,Accounting Manager,Rio de Janeiro,Brazil,Janet Leverling,Sales Representative,New York,USA,8,Federal Shipping,442.05,2015,2,1,8.0,True
10903,68,12.5,20,0.0,Scottish Longbreads,10 boxes x 8 pieces,3,False,Confections,"Desserts, candies, and sweet breads",HANAR,3,2015-02-24,2015-03-24,2015-03-04,3,36.71,Hanari Carnes,Mario Pontes,Accounting Manager,Rio de Janeiro,Brazil,Janet Leverling,Sales Representative,New York,USA,8,Federal Shipping,250.0,2015,2,1,8.0,True
10904,58,13.25,15,0.0,Escargots de Bourgogne,24 pieces,8,False,Seafood,Seaweed and fish,WHITC,3,2015-02-24,2015-03-24,2015-02-27,3,162.95,White Clover Markets,Karl Jablonski,Owner,Seattle,USA,Janet Leverling,Sales Representative,New York,USA,8,Federal Shipping,198.75,2015,2,1,3.0,True
10904,62,49.3,35,0.0,Tarte au sucre,48 pies,3,False,Confections,"Desserts, candies, and sweet breads",WHITC,3,2015-02-24,2015-03-24,2015-02-27,3,162.95,White Clover Markets,Karl Jablonski,Owner,Seattle,USA,Janet Leverling,Sales Representative,New York,USA,8,Federal Shipping,1725.5,2015,2,1,3.0,True
10905,1,18.0,20,0.05,Chai,10 boxes x 20 bags,1,False,Beverages,"Soft drinks, coffees, teas, beers, and ales",WELLI,9,2015-02-24,2015-03-24,2015-03-06,2,13.72,Wellington Importadora,Paula Parente,Sales Manager,Resende,Brazil,Anne Dodsworth,Sales Representative,London,UK,5,United Package,342.0,2015,2,1,10.0,True
10906,61,28.5,15,0.0,Sirop d'érable,24 - 500 ml bottles,2,False,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",WOLZA,4,2015-02-25,2015-03-11,2015-03-03,3,26.29,Wolski  Zajazd,Zbyszek Piestrzeniewicz,Owner,Warszawa,Poland,Margaret Peacock,Sales Representative,New York,USA,8,Federal Shipping,427.5,2015,2,1,6.0,True
10907,75,7.75,14,0.0,Rhönbräu Klosterbier,24 - 0.5 l bottles,1,False,Beverages,"Soft drinks, coffees, teas, beers, and ales",SPECD,6,2015-02-25,2015-03-25,2015-02-27,3,9.19,Spécialités du monde,Dominique Perrier,Marketing Manager,Paris,France,Michael Suyama,Sales Representative,London,UK,5,Federal Shipping,108.5,2015,2,1,2.0,True
10908,7,30.0,20,0.05,Uncle Bob's Organic Dried Pears,12 - 1 lb pkgs.,7,False,Produce,Dried fruit and bean curd,REGGC,4,2015-02-26,2015-03-26,2015-03-06,2,32.96,Reggiani Caseifici,Maurizio Moroni,Sales Associate,Reggio Emilia,Italy,Margaret Peacock,Sales Representative,New York,USA,8,United Package,570.0,2015,2,1,8.0,True
10908,52,7.0,14,0.05,Filo Mix,16 - 2 kg boxes,5,False,Grains & Cereals,"Breads, crackers, pasta, and cereal",REGGC,4,2015-02-26,2015-03-26,2015-03-06,2,32.96,Reggiani Caseifici,Maurizio Moroni,Sales Associate,Reggio Emilia,Italy,Margaret Peacock,Sales Representative,New York,USA,8,United Package,93.1,2015,2,1,8.0,True
10909,7,30.0,12,0.0,Uncle Bob's Organic Dried Pears,12 - 1 lb pkgs.,7,False,Produce,Dried fruit and bean curd,SANTG,1,2015-02-26,2015-03-26,2015-03-10,2,53.05,Santé Gourmet,Jonas Bergulfsen,Owner,Stavern,Norway,Nancy Davolio,Sales Representative,New York,USA,8,United Package,360.0,2015,2,1,12.0,True
10909,16,17.45,15,0.0,Pavlova,32 - 500 g boxes,3,False,Confections,"Desserts, candies, and sweet breads",SANTG,1,2015-02-26,2015-03-26,2015-03-10,2,53.05,Santé Gourmet,Jonas Bergulfsen,Owner,Stavern,Norway,Nancy Davolio,Sales Representative,New York,USA,8,United Package,261.75,2015,2,1,12.0,True
10909,41,9.65,5,0.0,Jack's New England Clam Chowder,12 - 12 oz cans,8,False,Seafood,Seaweed and fish,SANTG,1,2015-02-26,2015-03-26,2015-03-10,2,53.05,Santé Gourmet,Jonas Bergulfsen,Owner,Stavern,Norway,Nancy Davolio,Sales Representative,New York,USA,8,United Package,48.25,2015,2,1,12.0,True
10910,19,9.2,12,0.0,Teatime Chocolate Biscuits,10 boxes x 12 pieces,3,False,Confections,"Desserts, candies, and sweet breads",WILMK,1,2015-02-26,2015-03-26,2015-03-04,3,38.11,Wilman Kala,Matti Karttunen,Owner/Marketing Assistant,Helsinki,Finland,Nancy Davolio,Sales Representative,New York,USA,8,Federal Shipping,110.4,2015,2,1,6.0,True
